gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1932294739																										38b833ca-5a0e-433a-b580-1baa6bcb71c8																																	KWS				HumanObservation				38b833ca-5a0e-433a-b580-1baa6bcb71c8				25																												2012/11/26	11:45														14		Laikipia Samburu Ecosystem					Kenya	KE				132												0.389120	36.920450																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294737																										c0e219d6-bad3-482d-a955-d03578a79637																																	KWS				HumanObservation				c0e219d6-bad3-482d-a955-d03578a79637				30																												2012/11/26	11:34														14		Laikipia Samburu Ecosystem					Kenya	KE				121												0.398030	36.946960																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294730																										2b52c672-7cd0-465d-8a96-2a70f98ea029																																	KWS				HumanObservation				2b52c672-7cd0-465d-8a96-2a70f98ea029				20																												2012/11/26	17:53														14		Laikipia Samburu Ecosystem					Kenya	KE				167												0.260600	36.912590																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294726																										aab1fb6a-8884-4530-ab8a-154d05473365																																	KWS				HumanObservation				aab1fb6a-8884-4530-ab8a-154d05473365				20																												2012/11/26	17:11														14		Laikipia Samburu Ecosystem					Kenya	KE				128												0.295170	36.943020																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294721																										c27cb707-bd83-49d2-8362-c959fa4063ea																																	KWS				HumanObservation				c27cb707-bd83-49d2-8362-c959fa4063ea				20																												2012/11/26	11:24														14		Laikipia Samburu Ecosystem					Kenya	KE				118												0.407340	36.884950																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294720																										ce92519f-e796-471c-8b3c-be23837766ea																																	KWS				HumanObservation				ce92519f-e796-471c-8b3c-be23837766ea				20																												2012/11/27	08:19														14		Laikipia Samburu Ecosystem					Kenya	KE				45												0.244350	36.926000																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294718																										3b7e3716-702a-43d4-b277-df5474b91a6d																																	KWS				HumanObservation				3b7e3716-702a-43d4-b277-df5474b91a6d				1																												2012/11/26	11:44														14		Laikipia Samburu Ecosystem					Kenya	KE				131												0.389450	36.929330																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294713																										9dcc4c2f-0096-4748-a34f-a28ea41e23ec																																	KWS				HumanObservation				9dcc4c2f-0096-4748-a34f-a28ea41e23ec				1																												2012/11/26	15:28														14		Laikipia Samburu Ecosystem					Kenya	KE				12												0.372120	36.952690																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294712																										d3994213-584e-420f-bf95-c2614ef30722																																	KWS				HumanObservation				d3994213-584e-420f-bf95-c2614ef30722				12																												2012/11/26	16:59														14		Laikipia Samburu Ecosystem					Kenya	KE				115												0.307650	36.963480																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294710																										2c7204a0-a35b-497d-abf9-bdf6cfc4bf0d																																	KWS				HumanObservation				2c7204a0-a35b-497d-abf9-bdf6cfc4bf0d				20																												2012/11/27	08:21														14		Laikipia Samburu Ecosystem					Kenya	KE				47												0.242880	36.890440																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294708																										24706e70-8f0b-469c-81aa-6f30d21b46ff																																	KWS				HumanObservation				24706e70-8f0b-469c-81aa-6f30d21b46ff				2																												2012/11/26	11:16														14		Laikipia Samburu Ecosystem					Kenya	KE				108												0.413980	37.021910																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294707																										411d47bb-d15e-4e60-9b64-39f36eb3f28f																																	KWS				HumanObservation				411d47bb-d15e-4e60-9b64-39f36eb3f28f				30																												2012/11/27	08:53														14		Laikipia Samburu Ecosystem					Kenya	KE				89												0.198710	36.903880																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294704																										768f7ac9-0695-40a3-b9db-9e9df92f9e68																																	KWS				HumanObservation				768f7ac9-0695-40a3-b9db-9e9df92f9e68				20																												2012/11/26	17:24														14		Laikipia Samburu Ecosystem					Kenya	KE				145												0.290710	37.009990																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294700																										d79a9785-33f6-43aa-813b-a73b39361f0a																																	KWS				HumanObservation				d79a9785-33f6-43aa-813b-a73b39361f0a				5																												2012/11/27	8:22:32														32		Laikipia Samburu Ecosystem					Kenya	KE				68												0.068160	36.892800																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294695																										89b42733-1120-4c95-a96d-4014fb535be6																																	KWS				HumanObservation				89b42733-1120-4c95-a96d-4014fb535be6				15																												2012/11/27	9:30:02														32		Laikipia Samburu Ecosystem					Kenya	KE				137												0.072670	36.990850																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294693																										85f0b7da-7a7a-4c16-85e7-286d63abc3c6																																	KWS				HumanObservation				85f0b7da-7a7a-4c16-85e7-286d63abc3c6				70																												2012/11/27	8:38:41														32		Laikipia Samburu Ecosystem					Kenya	KE				99												0.094580	36.840250																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294691																										6b1fbe32-93bc-4abd-9b17-2f1a21575aeb																																	KWS				HumanObservation				6b1fbe32-93bc-4abd-9b17-2f1a21575aeb				25																												2012/11/27	8:44:35														32		Laikipia Samburu Ecosystem					Kenya	KE				106												0.099280	36.831110																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294687																										468e50ce-472a-446d-baaf-4c39f9c19e38																																	KWS				HumanObservation				468e50ce-472a-446d-baaf-4c39f9c19e38				40																												2012/11/27	8:15:03														32		Laikipia Samburu Ecosystem					Kenya	KE				56												0.043480	36.833950																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294685																										ca35119a-e095-4cbb-b631-37963989785f																																	KWS				HumanObservation				ca35119a-e095-4cbb-b631-37963989785f				3																												2012/11/27	8:25:48														32		Laikipia Samburu Ecosystem					Kenya	KE				75												0.060060	36.818120																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294684																										5c5754d2-ecdf-4609-843b-e5d6d1cb6892																																	KWS				HumanObservation				5c5754d2-ecdf-4609-843b-e5d6d1cb6892				20																												2012/11/27	8:30:36														32		Laikipia Samburu Ecosystem					Kenya	KE				82												0.075900	36.873600																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294678																										dc5f1a58-6619-42ee-b811-d5a32157db8a																																	KWS				HumanObservation				dc5f1a58-6619-42ee-b811-d5a32157db8a				8																												2012/11/26	8:34:24																Laikipia Samburu Ecosystem					Kenya	KE				10												0.145500	37.120280																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294673																										e4283ddc-bf04-48cd-8832-2646cba7d7a1																																	KWS				HumanObservation				e4283ddc-bf04-48cd-8832-2646cba7d7a1				4																												2012/11/27	8:37:37														32		Laikipia Samburu Ecosystem					Kenya	KE				97												0.088350	36.818310																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294667																										912d41c9-0198-47f5-9885-4e93aea92166																																	KWS				HumanObservation				912d41c9-0198-47f5-9885-4e93aea92166				10																												2012/11/27	12:34:5														32		Laikipia Samburu Ecosystem					Kenya	KE				30												0.062080	36.716680																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294666																										08eb5fe1-ae6a-4f84-875d-243fac04ccc2																																	KWS				HumanObservation				08eb5fe1-ae6a-4f84-875d-243fac04ccc2				25																												2012/11/27	8:01:14														32		Laikipia Samburu Ecosystem					Kenya	KE				34												0.023950	36.902540																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294663																										678ebaf8-d319-40b0-b1ae-6b789682e819																																	KWS				HumanObservation				678ebaf8-d319-40b0-b1ae-6b789682e819				15																												2012/11/27	8:24:07														32		Laikipia Samburu Ecosystem					Kenya	KE				72												0.066210	36.856610																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294660																										6128b426-d3d1-4a03-837d-b7c694e41061																																	KWS				HumanObservation				6128b426-d3d1-4a03-837d-b7c694e41061				30																												2012/11/27	12:10:1														32		Laikipia Samburu Ecosystem					Kenya	KE				10												0.007600	36.756450																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
1932294646																										6bccf45a-403a-44a7-ac63-7bf197893c77																																	KWS				HumanObservation				6bccf45a-403a-44a7-ac63-7bf197893c77				10																												2012/11/27	12:33:3														32		Laikipia Samburu Ecosystem					Kenya	KE				28												0.069020	36.692680																																																					Aepyceros melampus								Animalia	Chordata	Mammalia	Cetartiodactyla	Bovidae	Aepyceros		melampus					Impala	Least Concern (LC)			
