gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
665914992		http://fieldmuseum.org/about/copyright-information																								8f892833-2b38-4277-9033-69ee1a1e7c65									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				8f892833-2b38-4277-9033-69ee1a1e7c65	29586	63	C. E. Akeley				MALE													2528812										51552	1905-11-23T00:00:00Z		23		1905	11	23											Africa, Kenya, Eastern Prov, Machakos Dist, Ethiopean: Athi River	AFRICA				KE	Eastern Prov	Machakos Dist		Athi River							decimal degrees	-1.45	36.983334											not recorded																																						Aepyceros melampus suara Matschie, 1892							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	suara	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:19:44.399Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;PRESUMED_NEGATED_LONGITUDE		true	false	4262731	4262731	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus suara Matschie, 1892		DWC_ARCHIVE	2019-02-05T23:18:30.176Z	2019-02-05T23:18:30.159Z	false
665914991		http://fieldmuseum.org/about/copyright-information																								72df1ac7-e215-4b79-b8cb-3e2facd1594d									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				72df1ac7-e215-4b79-b8cb-3e2facd1594d	29585	40	C. E. Akeley																	2528811										51551	1905-11-10T00:00:00Z		10		1905	11	10											Africa, Kenya, Eastern Prov, Machakos Dist, Ethiopean: Athi River	AFRICA				KE	Eastern Prov	Machakos Dist		Athi River							decimal degrees	-1.45	36.983334											not recorded																																						Aepyceros melampus suara Matschie, 1892							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	suara	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:19:25.965Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;PRESUMED_NEGATED_LONGITUDE		true	false	4262731	4262731	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus suara Matschie, 1892		DWC_ARCHIVE	2019-02-05T23:18:18.011Z	2019-02-05T23:18:17.990Z	false
665914990		http://fieldmuseum.org/about/copyright-information																								cf23e117-cdd2-4f17-8c98-cb637868becc									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				cf23e117-cdd2-4f17-8c98-cb637868becc	29584	150	C. E. Akeley				FEMALE													2528810										51550	1905-12-23T00:00:00Z		23		1905	12	23											Africa, Kenya, Eastern Prov, Machakos Dist, Ethiopean: Mt Lukenya	AFRICA				KE	Eastern Prov	Machakos Dist		Mt Lukenya							decimal degrees	-1.466667	37.049999											not recorded																																						Aepyceros melampus suara Matschie, 1892							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	suara	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:20:35.292Z	1798.0						GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;PRESUMED_NEGATED_LONGITUDE		true	false	4262731	4262731	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus suara Matschie, 1892		DWC_ARCHIVE	2019-02-05T23:18:55.805Z	2019-02-05T23:18:55.675Z	false
665914989		http://fieldmuseum.org/about/copyright-information																								453635e2-3798-436f-bb56-8570dcf0af41									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				453635e2-3798-436f-bb56-8570dcf0af41	29583	143	C. E. Akeley				FEMALE													2528809										51549	1905-12-22T00:00:00Z		22		1905	12	22											Africa, Kenya, Eastern Prov, Machakos Dist, Ethiopean: Mt Lukenya	AFRICA				KE	Eastern Prov	Machakos Dist		Mt Lukenya							decimal degrees	-1.466667	37.049999											not recorded																																						Aepyceros melampus suara Matschie, 1892							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	suara	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:18:45.877Z	1798.0						GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;PRESUMED_NEGATED_LONGITUDE		true	false	4262731	4262731	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus suara Matschie, 1892		DWC_ARCHIVE	2019-02-05T23:17:59.717Z	2019-02-05T23:17:59.614Z	false
665914988		http://fieldmuseum.org/about/copyright-information																								9edb3286-e1e6-4118-a672-ab48efff1655									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				9edb3286-e1e6-4118-a672-ab48efff1655	29582	142	C. E. Akeley				MALE													2528808										51548	1905-12-21T00:00:00Z		21		1905	12	21											Africa, Kenya, Eastern Prov, Machakos Dist, Ethiopean: Mt Lukenya	AFRICA				KE	Eastern Prov	Machakos Dist		Mt Lukenya							decimal degrees	-1.466667	37.049999											not recorded																																						Aepyceros melampus suara Matschie, 1892							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	suara	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:19:56.446Z	1798.0						GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;PRESUMED_NEGATED_LONGITUDE		true	false	4262731	4262731	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus suara Matschie, 1892		DWC_ARCHIVE	2019-02-05T23:18:36.396Z	2019-02-05T23:18:36.286Z	false
665914987		http://fieldmuseum.org/about/copyright-information																								af5e41f6-2928-4c3a-a2f1-63ad5e9c6d2f									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				af5e41f6-2928-4c3a-a2f1-63ad5e9c6d2f	29581	37	C. E. Akeley				MALE													2528807										51547	1905-12-21T00:00:00Z		21		1905	12	21											Africa, Kenya, Eastern Prov, Machakos Dist, Ethiopean: Mt Lukenya	AFRICA				KE	Eastern Prov	Machakos Dist		Mt Lukenya							decimal degrees	-1.466667	37.049999											not recorded																																						Aepyceros melampus suara Matschie, 1892							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	suara	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:20:09.801Z	1798.0						GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;PRESUMED_NEGATED_LONGITUDE		true	false	4262731	4262731	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus suara Matschie, 1892		DWC_ARCHIVE	2019-02-05T23:18:43.033Z	2019-02-05T23:18:42.868Z	false
665914986		http://fieldmuseum.org/about/copyright-information																								5ee4689b-1024-495a-a0d6-207c3efe1ca5									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				5ee4689b-1024-495a-a0d6-207c3efe1ca5	29580	27	C. E. Akeley				MALE													2528806										168	1905-12-12T00:00:00Z		12		1905	12	12											Africa, Kenya, Eastern Prov, Machakos Dist, Ethiopean: Mt Lukenya	AFRICA				KE	Eastern Prov	Machakos Dist		Mt Lukenya							decimal degrees	-1.466667	37.049999											not recorded																																						Aepyceros melampus suara Matschie, 1892							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	suara	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:19:11.301Z	1798.0						GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;PRESUMED_NEGATED_LONGITUDE		true	false	4262731	4262731	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus suara Matschie, 1892		DWC_ARCHIVE	2019-02-05T23:18:09.929Z	2019-02-05T23:18:09.904Z	false
665914985		http://fieldmuseum.org/about/copyright-information																								8fc5ece6-a4bf-43a7-8a1a-45053c909f36									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				8fc5ece6-a4bf-43a7-8a1a-45053c909f36	29579	24	C. E. Akeley				MALE													2528805										51546	1905-12-08T00:00:00Z		8		1905	12	8											Africa, Kenya, Eastern Prov, Machakos Dist, Ethiopean: Mt Lukenya	AFRICA				KE	Eastern Prov	Machakos Dist		Mt Lukenya							decimal degrees	-1.466667	37.049999											not recorded																																						Aepyceros melampus suara Matschie, 1892							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	suara	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:19:44.370Z	1798.0						GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;PRESUMED_NEGATED_LONGITUDE		true	false	4262731	4262731	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus suara Matschie, 1892		DWC_ARCHIVE	2019-02-05T23:18:30.158Z	2019-02-05T23:18:30.137Z	false
665914984		http://fieldmuseum.org/about/copyright-information																								f409a059-f82c-44b9-a08e-95373e7180ff									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				f409a059-f82c-44b9-a08e-95373e7180ff	29578	23	C. E. Akeley				FEMALE													2528804										51545	1905-12-08T00:00:00Z		8		1905	12	8											Africa, Kenya, Eastern Prov, Machakos Dist, Ethiopean: Mt Lukenya	AFRICA				KE	Eastern Prov	Machakos Dist		Mt Lukenya							decimal degrees	-1.466667	37.049999											not recorded																																						Aepyceros melampus suara Matschie, 1892							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	suara	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:21:05.690Z	1798.0						GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;PRESUMED_NEGATED_LONGITUDE		true	false	4262731	4262731	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus suara Matschie, 1892		DWC_ARCHIVE	2019-02-05T23:19:11.474Z	2019-02-05T23:19:11.452Z	false
665914983		http://fieldmuseum.org/about/copyright-information																								2599ddf8-9408-40e6-a1f4-e171954bcc00									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				2599ddf8-9408-40e6-a1f4-e171954bcc00	29577	20	C. E. Akeley				MALE													2528803										51544	1905-12-05T00:00:00Z		5		1905	12	5											Africa, Kenya, Eastern Prov, Machakos Dist, Ethiopean: Mt Lukenya	AFRICA				KE	Eastern Prov	Machakos Dist		Mt Lukenya							decimal degrees	-1.466667	37.049999											not recorded																																						Aepyceros melampus suara Matschie, 1892							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	suara	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:18:13.900Z	1798.0						GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;PRESUMED_NEGATED_LONGITUDE		true	false	4262731	4262731	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus suara Matschie, 1892		DWC_ARCHIVE	2019-02-05T23:17:46.575Z	2019-02-05T23:17:46.557Z	false
665914684		http://fieldmuseum.org/about/copyright-information																								372aaffe-ccb0-42e7-90ee-f30b389a2cbe									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				372aaffe-ccb0-42e7-90ee-f30b389a2cbe	20657	2	B. Altsheler				MALE													2519883										56361	1913-05-01T00:00:00Z				1913	5												Africa, Kenya, Eastern Prov, Machakos Dist, Ethiopean: Athi River	AFRICA				KE	Eastern Prov	Machakos Dist		Athi River							decimal degrees	-1.45	36.983334											not recorded																																						Aepyceros melampus suara Matschie, 1892							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	suara	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:18:31.428Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;PRESUMED_NEGATED_LONGITUDE		true	false	4262731	4262731	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus suara Matschie, 1892		DWC_ARCHIVE	2019-02-05T23:17:53.805Z	2019-02-05T23:17:53.768Z	false
665914197		http://fieldmuseum.org/about/copyright-information																								80b88355-7fd1-47e7-8a99-ec5408ce04a1									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				80b88355-7fd1-47e7-8a99-ec5408ce04a1	127891	131	Milwaukee Public Museum East African Expedition				FEMALE													2626659										202871	1928-09-07T00:00:00Z		7		1928	9	7											Africa, Tanzania, Mara Region, Bariadi District, Ethiopean: Serengeti Plains, Seronera	AFRICA				TZ	Mara Region	Bariadi District		Serengeti Plains, Seronera							degrees minutes seconds	-2.444182	34.825779											MaNIS georeferencing guidelines																																						Aepyceros melampus suara Matschie, 1892							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	suara	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:19:34.082Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4262731	4262731	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus suara Matschie, 1892		DWC_ARCHIVE	2019-02-05T23:18:23.981Z	2019-02-05T23:18:23.944Z	false
665914196		http://fieldmuseum.org/about/copyright-information																								fe2162e4-bebd-4479-b5e6-05016fab57e4									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				fe2162e4-bebd-4479-b5e6-05016fab57e4	127890	130	Milwaukee Public Museum East African Expedition				FEMALE													2626658										221988	1928-09-07T00:00:00Z		7		1928	9	7											Africa, Tanzania, Mara Region, Bariadi District, Ethiopean: Serengeti Plains, Seronera	AFRICA				TZ	Mara Region	Bariadi District		Serengeti Plains, Seronera							degrees minutes seconds	-2.444182	34.825779											MaNIS georeferencing guidelines																																						Aepyceros melampus suara Matschie, 1892							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	suara	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:21:14.092Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4262731	4262731	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus suara Matschie, 1892		DWC_ARCHIVE	2019-02-05T23:19:15.855Z	2019-02-05T23:19:15.706Z	false
665914195		http://fieldmuseum.org/about/copyright-information																								58783438-aec1-4c5b-99e7-c2601bf58422									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				58783438-aec1-4c5b-99e7-c2601bf58422	127889	75	Milwaukee Public Museum East African Expedition				MALE													2626657										221987	1928-08-16T00:00:00Z		16		1928	8	16											Africa, Tanzania, Mara Region, Bariadi District, Ethiopean: Serengeti Plains, Seronera	AFRICA				TZ	Mara Region	Bariadi District		Serengeti Plains, Seronera							degrees minutes seconds	-2.444182	34.825779											MaNIS georeferencing guidelines																																						Aepyceros melampus suara Matschie, 1892							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	suara	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:19:04.503Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	4262731	4262731	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus suara Matschie, 1892		DWC_ARCHIVE	2019-02-05T23:18:07.445Z	2019-02-05T23:18:07.340Z	false
665887654		http://fieldmuseum.org/about/copyright-information																								7ea4cedc-c15e-4ba2-b432-92a42470668e									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				7ea4cedc-c15e-4ba2-b432-92a42470668e	95841	215	P. Johnstone				FEMALE													2594711										109697	1961-10-16T00:00:00Z		16		1961	10	16											Africa, Zimbabwe, Ethiopean: Doddieburn Ranch	AFRICA				ZW				Doddieburn Ranch							degrees minutes seconds	-21.466669	29.4											MaNIS georeferencing guidelines																																						Aepyceros melampus melampus							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:19:32.796Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-02-05T23:18:23.024Z	2019-02-05T23:18:23.002Z	false
665887653		http://fieldmuseum.org/about/copyright-information																								a0805d57-8f8f-4ce1-82a3-37fe574785ec									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				a0805d57-8f8f-4ce1-82a3-37fe574785ec	95840	207	P. Johnstone				MALE													2594710										109696	1961-10-16T00:00:00Z		16		1961	10	16											Africa, Zimbabwe, Ethiopean: Doddieburn Ranch	AFRICA				ZW				Doddieburn Ranch							degrees minutes seconds	-21.466669	29.4											MaNIS georeferencing guidelines																																						Aepyceros melampus melampus							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:19:57.915Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-02-05T23:18:36.962Z	2019-02-05T23:18:36.929Z	false
665887652		http://fieldmuseum.org/about/copyright-information																								b67aa255-e8e1-4fbd-af24-1072b160e9fe									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				b67aa255-e8e1-4fbd-af24-1072b160e9fe	95839	206	P. Johnstone				FEMALE													2594709										109695	1961-10-16T00:00:00Z		16		1961	10	16											Africa, Zimbabwe, Ethiopean: Doddieburn Ranch	AFRICA				ZW				Doddieburn Ranch							degrees minutes seconds	-21.466669	29.4											MaNIS georeferencing guidelines																																						Aepyceros melampus melampus							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:20:15.949Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-02-05T23:18:46.286Z	2019-02-05T23:18:46.209Z	false
665887651		http://fieldmuseum.org/about/copyright-information																								95701870-00a5-4e1a-b6d1-85e0046c8c9a									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				95701870-00a5-4e1a-b6d1-85e0046c8c9a	95838	190	P. Johnstone				FEMALE													2594708										109694	1961-10-15T00:00:00Z		15		1961	10	15											Africa, Zimbabwe, Ethiopean: Doddieburn Ranch	AFRICA				ZW				Doddieburn Ranch							degrees minutes seconds	-21.466669	29.4											MaNIS georeferencing guidelines																																						Aepyceros melampus melampus							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:19:49.069Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-02-05T23:18:32.628Z	2019-02-05T23:18:32.606Z	false
665887650		http://fieldmuseum.org/about/copyright-information																								5e8d149e-1456-497c-9c88-11b7d60df828									en	CC0_1_0											The Field Museum of Natural History							PhysicalObject		FMNH	Mammals	mammals-05-feb-2019	FMNH	Mammals		FMNH	PRESERVED_SPECIMEN				5e8d149e-1456-497c-9c88-11b7d60df828	95837	187	P. Johnstone				MALE													2594707										109693	1961-10-15T00:00:00Z		15		1961	10	15											Africa, Zimbabwe, Ethiopean: Doddieburn Ranch	AFRICA				ZW				Doddieburn Ranch							degrees minutes seconds	-21.466669	29.4											MaNIS georeferencing guidelines																																						Aepyceros melampus melampus							Animalia Chordata Mammalia Artiodactyla Bovidae	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Aepyceros		melampus	melampus	SUBSPECIES				ACCEPTED			41fc5c40-5e81-496f-9733-6b5681b3b7a5	US	2019-02-05T23:19:11.225Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	7261451	7261451	1	44	359	731	9614	2441143		2441144	Aepyceros melampus	Aepyceros	Aepyceros melampus melampus		DWC_ARCHIVE	2019-02-05T23:18:09.891Z	2019-02-05T23:18:09.844Z	false
